timestamp,s1-eth1,s1-eth3,s3-eth2,s13-eth2,s7-eth1,s7-eth2,s5-eth1,s6-eth2,s6-eth3,s6-eth4,s6-eth5,s8-eth4,s8-eth5,s8-eth6,s9-eth3,s11-eth4,s2-eth3,s4-eth5,s4-eth6,s4-eth7,s11-eth5,s12-eth3
2025-07-20 16:12:19,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0000,0.0000,0.0004,0.0004
2025-07-20 16:12:19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,h4-h2
2025-07-20 16:12:20,0.0000,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004
2025-07-20 16:12:21,0.0004,0.0004,0.0010,0.0004,0.0000,0.0004,0.0004,0.0004,0.0010,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004
2025-07-20 16:12:22,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0013,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004
2025-07-20 16:12:23,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0000,0.0000,0.0004,0.0004,0.0004
2025-07-20 16:12:24,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004
2025-07-20 16:12:25,0.0006,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0000,0.0000,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004
2025-07-20 16:12:26,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004
2025-07-20 16:12:27,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0010,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004
2025-07-20 16:12:28,0.0013,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0000,0.0004,0.0004,0.0004
2025-07-20 16:12:29,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0010,0.0004,0.0010,0.0000,0.0004,0.0004
2025-07-20 16:12:29,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,h10-h12
2025-07-20 16:12:30,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,3.0728,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.0365
2025-07-20 16:12:31,0.0000,0.0004,0.0013,0.0004,0.0010,0.0004,0.0004,0.0004,3.0970,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.1091
2025-07-20 16:12:32,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.1091,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0013,0.0004,0.0004,0.0004,0.0004,3.1212
2025-07-20 16:12:33,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0010,3.1091,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0000,0.0013,0.0004,0.0004,0.0004,3.0970
2025-07-20 16:12:34,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.0970,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0009,0.0004,0.0004,3.1091
2025-07-20 16:12:35,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,3.1094,0.0004,0.0004,0.0004,0.0004,0.0007,0.0004,0.0004,0.0004,0.0004,0.0004,0.0009,0.0004,3.0973
2025-07-20 16:12:36,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,3.0970,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.0970
2025-07-20 16:12:37,0.0000,0.0004,0.0004,0.0004,0.0009,0.0013,0.0004,0.0004,3.0970,0.0010,0.0004,0.0004,0.0010,0.0004,0.0004,0.0004,0.0004,0.0010,0.0004,0.0004,0.0004,3.1091
2025-07-20 16:12:38,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.1091,0.0013,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.0970
2025-07-20 16:12:39,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,3.0728,0.0004,0.0013,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,3.0728
2025-07-20 16:12:40,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.1212,0.0004,0.0004,0.0004,0.0004,0.0013,0.0004,0.0004,0.0004,0.0000,0.0000,0.0000,0.0004,3.1333
2025-07-20 16:12:41,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,3.0966,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0010,0.0004,3.0975
2025-07-20 16:12:42,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,3.0970,0.0000,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.0849
2025-07-20 16:12:43,0.0000,0.0004,0.0004,0.0010,0.0004,0.0004,0.0004,0.0004,3.1212,0.0004,0.0004,0.0004,0.0000,0.0010,0.0010,0.0010,0.0004,0.0004,0.0004,0.0004,0.0013,3.1212
